call_id,caller,callee,start_time,end_time,duration_sec,call_type,country,plan_type,cost_usd,status,cell_tower_id,network_type,latitude,longitude
e5fde7c2-5894-4e0b-95f4-dd281bd5b7dc,5559320125000,1311060238861,2026-03-12T12:18:38,2026-03-12T12:36:38,1080,sms,BR,prepaid,3.003,dropped,TOWER_1444,5G,-0.018349,-70.683692
5fcaaaac-7249-4f49-bc87-0d8587472de7,8971396823173,7765697386026,2026-03-12T23:51:57,2026-03-13T00:15:07,1390,voice,BR,prepaid,3.896,failed,TOWER_1774,5G,-32.054177,-38.048774
a9526715-7822-42fb-8e36-9db511ac1d7c,0113643754538,5428781533232,2026-03-12T15:40:07,2026-03-12T16:04:04,1437,voice,DE,postpaid,6.355,completed,TOWER_6815,5G,52.187307,12.819118
0888dadf-6130-48b5-96de-029426aea860,8308124051800,2646288343144,2026-03-12T13:31:19,2026-03-12T13:59:10,1671,voice,IN,postpaid,7.484,dropped,TOWER_7371,5G,19.104713,71.219812
9c702ed5-58fc-4cd4-9f17-fc0a5c7fad8a,9496658088367,0951341508488,2026-03-12T21:02:40,2026-03-12T21:25:18,1358,data,NG,prepaid,3.84,failed,TOWER_1140,5G,6.020157,4.957682
d1603de3-39ce-43c8-b89d-8bc682b3d33b,6487828833498,7829346661453,2026-03-13T00:21:20,2026-03-13T00:22:48,88,voice,DE,prepaid,0.37,failed,TOWER_2131,5G,53.449622,14.281386
70995432-9feb-4e86-8c68-cf9d4b86a15d,3624400258983,3866159711679,2026-03-12T02:29:13,2026-03-12T02:38:57,584,data,IN,prepaid,0.884,completed,TOWER_4004,5G,27.020719,82.79984
8f592518-4aa1-4ba5-a7b1-03939e8f5820,1691760326659,5082593511526,2026-03-12T19:59:41,2026-03-12T20:13:27,826,voice,NG,postpaid,3.025,failed,TOWER_6314,3G,12.830011,7.114981
3c69dd63-db88-4eec-a834-921910d81186,3150646704346,0127540698274,2026-03-12T22:31:54,2026-03-12T22:49:22,1048,voice,BR,postpaid,1.369,dropped,TOWER_1374,4G,-27.899037,-38.8022
edf4c0ce-9bec-4530-89a4-eea9747db8eb,1337563813270,4337706370949,2026-03-12T06:06:46,2026-03-12T06:13:28,402,voice,US,postpaid,0.968,failed,TOWER_9763,3G,39.935999,-75.36116
0098b4df-5ed6-4c5f-8864-ad8501825fbb,1614766034423,1083808891093,2026-03-12T06:19:40,2026-03-12T06:28:52,552,sms,NG,prepaid,1.947,completed,TOWER_1742,4G,7.60357,3.580202
90bf7cbe-7367-4ce5-a61a-c34065d5d9a0,3570746991075,3500527727205,2026-03-12T15:02:06,2026-03-12T15:30:06,1680,sms,US,postpaid,8.092,dropped,TOWER_4007,5G,42.022204,-90.797956
fed6b36d-51d9-43c5-a4ca-6e4b35282231,2802670057277,3399835044029,2026-03-13T12:09:37,2026-03-13T12:30:18,1241,voice,DE,postpaid,3.788,dropped,TOWER_9912,5G,54.483547,9.249259
4f6acff8-2c63-408b-9c23-e4857ff199a0,2373889607572,4664793006836,2026-03-12T22:40:52,2026-03-12T22:46:44,352,sms,NG,prepaid,0.672,failed,TOWER_9459,5G,8.636121,11.964527
8d642ee7-e859-4eb7-a01c-cd264a4e99c1,3727418207043,5944015896167,2026-03-11T22:49:55,2026-03-11T23:12:22,1347,sms,BR,postpaid,1.904,failed,TOWER_3866,5G,-24.388318,-71.445645
be6141c6-ec88-4cab-8e15-dd5dabfd28ce,6765723909964,3687034994551,2026-03-13T17:14:41,2026-03-13T17:34:05,1164,voice,DE,postpaid,5.343,failed,TOWER_9571,4G,47.389324,7.529162
9c52a0af-1d44-4035-9547-76bfffde1902,4725886510112,8376725047909,2026-03-13T06:25:04,2026-03-13T06:39:54,890,data,IN,prepaid,3.379,completed,TOWER_2589,4G,9.270069,88.804047
4712d729-c2f4-417a-97eb-e39b052002d7,4012246794982,8768427786189,2026-03-11T23:56:18,2026-03-12T00:21:40,1522,sms,IN,postpaid,4.446,failed,TOWER_3454,5G,21.952358,90.773261
b1768a54-d2ab-41f8-b8c3-ec03d74dd830,6933513422305,4070390725568,2026-03-12T11:41:25,2026-03-12T11:46:50,325,voice,UK,postpaid,0.361,dropped,TOWER_5750,3G,52.397849,-2.816181
79a76a83-d775-427c-b526-65a0b34a6f6a,4437002383568,3336140682458,2026-03-13T00:29:45,2026-03-13T00:46:06,981,sms,DE,prepaid,2.515,failed,TOWER_2462,5G,51.663748,10.685218
7fce85d2-6ca0-45c5-9e51-239e835013cc,2975896454759,2524240702694,2026-03-13T09:05:48,2026-03-13T09:13:57,489,data,DE,postpaid,1.515,completed,TOWER_4238,5G,51.242439,11.461844
0e69cc3b-ddfb-414d-ae29-b8fff6936d34,6510887201522,8413512253950,2026-03-13T12:28:10,2026-03-13T12:48:32,1222,voice,US,prepaid,2.13,completed,TOWER_1725,5G,25.185171,-80.480214
7a807c2a-a750-4e3c-a2b7-703066799867,4842114463503,5304765853876,2026-03-12T13:42:40,2026-03-12T13:58:25,945,data,NG,prepaid,1.598,completed,TOWER_6534,4G,8.191254,6.459034
ea1a6eb8-f320-430a-8635-24f179e17793,8314619372098,8563966211857,2026-03-12T04:59:53,2026-03-12T05:22:15,1342,sms,IN,prepaid,3.205,dropped,TOWER_1582,3G,31.430135,82.365733
55579710-2fba-4fda-acc5-7bb36f91004d,7879524362094,7595031629874,2026-03-12T21:58:47,2026-03-12T22:02:28,221,sms,UK,prepaid,0.357,failed,TOWER_9538,3G,51.998644,-3.462599
a78c9c87-cc53-43a2-ae12-4267b6127810,8590908483451,4215566077478,2026-03-11T22:54:45,2026-03-11T23:14:24,1179,data,IN,postpaid,3.0,dropped,TOWER_5158,5G,26.141278,76.412291
adfb6e6b-550a-49cb-808f-34660314790f,2308667047834,4711643374330,2026-03-12T05:41:12,2026-03-12T05:58:21,1029,voice,BR,prepaid,5.103,failed,TOWER_5720,4G,-13.976242,-54.290669
f1fb09ee-bf5a-43bf-8b48-3c3bc1ec5f79,4558818617187,7953137787472,2026-03-12T15:34:17,2026-03-12T15:50:35,978,sms,DE,prepaid,2.287,completed,TOWER_4103,5G,51.921339,6.531627
8945cb1e-df41-4bf2-b275-384842821a70,7017558456291,9938274933615,2026-03-11T21:53:57,2026-03-11T22:06:48,771,voice,UK,postpaid,3.72,dropped,TOWER_8999,5G,55.145613,-0.72525
af1d21f2-a260-41c0-be32-3c0de7d6cf65,7204345798427,4733101730062,2026-03-13T18:19:16,2026-03-13T18:38:26,1150,data,US,postpaid,2.399,completed,TOWER_9696,3G,38.368338,-107.421165
e91baab7-b856-4492-b484-9bdc769db822,2090795872476,5187229862989,2026-03-13T18:01:23,2026-03-13T18:29:15,1672,sms,IN,prepaid,4.182,dropped,TOWER_2420,4G,30.743322,94.241787
55e8e995-b5c5-46bf-9381-20fa0ae09382,2550716432319,4611235569348,2026-03-12T10:50:24,2026-03-12T11:00:03,579,data,US,postpaid,0.648,dropped,TOWER_9745,3G,46.206744,-69.737488
c1f009a5-b609-4866-9cfa-7461987ab721,7502957969825,7769484465877,2026-03-12T19:10:05,2026-03-12T19:34:20,1455,voice,BR,postpaid,4.887,completed,TOWER_9202,5G,-16.645734,-40.127476
60d9d493-c9d8-469f-a060-7d4707ebce13,2718062476262,7399128146336,2026-03-12T04:38:40,2026-03-12T05:04:05,1525,data,DE,postpaid,6.202,dropped,TOWER_8078,3G,47.416317,10.555647
de4c5ea0-e6dc-4032-94d1-e2621dfe1588,7789075962024,8960542536048,2026-03-11T20:06:28,2026-03-11T20:26:35,1207,sms,BR,postpaid,1.404,failed,TOWER_7051,4G,-15.340634,-36.530046
26e2f811-663d-482f-83dc-71455bc15998,0810805545337,9815713950203,2026-03-12T11:24:47,2026-03-12T11:42:58,1091,sms,UK,postpaid,3.766,completed,TOWER_3291,5G,58.282114,-0.470213
40386288-f1fd-492d-8f44-105535feb3f5,3264352400679,8040211156531,2026-03-13T04:36:29,2026-03-13T04:52:09,940,voice,DE,postpaid,4.448,completed,TOWER_3820,3G,50.225725,8.529678
258c71e0-8fbf-4f54-961d-a672b1a1da69,7028421655607,6986405069074,2026-03-12T21:38:49,2026-03-12T21:57:58,1149,sms,UK,postpaid,2.294,dropped,TOWER_7343,3G,56.485459,-0.218214
2f4ea781-ab60-4920-bcc9-557fca93e01d,4270848747111,2269886053700,2026-03-12T13:14:27,2026-03-12T13:20:21,354,sms,US,prepaid,1.031,completed,TOWER_4209,4G,38.857627,-84.289469
02503751-0556-4af7-a582-7234fa1bb774,6546669579743,5161881774639,2026-03-12T10:42:18,2026-03-12T11:12:08,1790,data,US,prepaid,7.347,dropped,TOWER_2601,3G,26.159647,-119.383169
b0a1a9ee-b160-46f7-916d-a63d33880de1,5738295702019,3786896474163,2026-03-12T16:00:54,2026-03-12T16:28:45,1671,data,IN,postpaid,1.686,failed,TOWER_2142,3G,30.108239,87.121648
24d58393-31d9-4eed-8eb7-c9ad271e7765,1811963604346,7530369460475,2026-03-11T23:00:50,2026-03-11T23:29:36,1726,voice,NG,prepaid,8.21,completed,TOWER_1296,4G,5.12368,10.838262
c6cf38fd-b131-43e3-b2ef-c2639890de49,3878622505674,3157613780448,2026-03-13T08:49:01,2026-03-13T08:59:32,631,sms,UK,postpaid,1.477,failed,TOWER_9209,5G,53.447597,-2.526528
3676b6fb-0ff3-4512-88d1-d4bd9c5d63f4,6918326609032,4615113221038,2026-03-12T16:08:06,2026-03-12T16:25:54,1068,data,IN,prepaid,3.612,failed,TOWER_3800,5G,11.080848,75.15549
642a8f0b-36fd-4097-95a5-f21a448c312b,6172728113762,8296699716252,2026-03-13T18:41:55,2026-03-13T19:11:36,1781,data,NG,prepaid,7.691,completed,TOWER_4781,3G,13.628936,9.107499
f38560ff-0a95-4a84-9c15-238579d21592,0052483687672,4742900707704,2026-03-11T22:20:34,2026-03-11T22:23:54,200,sms,US,postpaid,0.566,completed,TOWER_1779,4G,39.640957,-102.860325
234bce2b-684c-4ddf-bb38-b66b91ffa6e0,8049678884339,3978835128233,2026-03-12T12:39:10,2026-03-12T12:46:31,441,voice,UK,prepaid,0.736,failed,TOWER_9894,4G,52.94008,-7.12854
6676e5d5-6f57-4937-821c-7d09021839e1,0315694250035,4907763552415,2026-03-13T05:28:10,2026-03-13T05:45:58,1068,voice,UK,postpaid,2.264,dropped,TOWER_5629,3G,55.547243,-6.25816
d8283087-62ff-415f-b2bd-cec32e9e6568,7903786769162,5598595470610,2026-03-13T13:59:24,2026-03-13T14:13:09,825,data,DE,prepaid,2.933,completed,TOWER_2985,5G,51.952036,11.612866
5ba98db0-47d7-402c-899d-bbcabb789ee4,0958788581833,2561379330062,2026-03-11T22:58:39,2026-03-11T23:23:51,1512,data,UK,prepaid,6.068,completed,TOWER_7174,3G,58.783974,0.669
278b823d-c349-4ea8-9c5d-64c72b60b7ec,5483353216575,4271381830416,2026-03-13T11:17:37,2026-03-13T11:26:30,533,sms,US,prepaid,1.051,failed,TOWER_2801,4G,47.912378,-124.653847
145700d3-b2eb-4777-b0e6-74923bfc185f,9566350679637,8400270919172,2026-03-13T09:36:40,2026-03-13T09:40:34,234,voice,UK,postpaid,0.587,dropped,TOWER_8477,5G,56.129543,1.324281
ab90b9f0-d5e7-4ff2-855f-09a947cfd7e1,3407473771535,2713641547450,2026-03-12T07:56:17,2026-03-12T08:22:36,1579,voice,DE,postpaid,4.308,dropped,TOWER_5771,4G,49.7395,11.887267
7c80b2b9-1250-4380-becf-8cdae670491a,4669326488956,1170590717693,2026-03-13T13:24:35,2026-03-13T13:42:14,1059,voice,IN,prepaid,4.099,completed,TOWER_2323,5G,18.56107,68.140825
a16ea17c-9d33-471d-bbe8-936dedfb62c1,1943016658947,5189816112967,2026-03-13T07:54:52,2026-03-13T07:57:28,156,data,UK,prepaid,0.531,dropped,TOWER_8632,5G,57.679421,-7.533748
9cfa6e63-44fd-46e9-b29a-0d412107a829,4347693007527,7504696124734,2026-03-13T00:12:37,2026-03-13T00:35:33,1376,sms,DE,prepaid,6.119,failed,TOWER_5686,4G,53.577018,13.646844
0c218f33-bc1a-463f-9860-e2f5b8d5afb9,4426467409172,4503758055145,2026-03-13T08:52:32,2026-03-13T09:16:52,1460,voice,DE,prepaid,6.743,failed,TOWER_8401,4G,49.91988,11.057505
9267da51-00fb-4dac-b09d-340840be3a22,5124491449355,0407109820361,2026-03-13T02:36:44,2026-03-13T02:50:58,854,data,NG,postpaid,2.833,completed,TOWER_6415,4G,9.633046,8.14829
e153890b-d042-4258-b813-9e2ae5513d84,7165178248993,0010904767077,2026-03-13T02:31:08,2026-03-13T02:50:14,1146,sms,US,prepaid,1.588,dropped,TOWER_2386,3G,43.184343,-114.926528
16a75502-7251-4106-807b-610c3ba2d8d0,7138419673438,4801323928234,2026-03-11T21:59:21,2026-03-11T22:04:16,295,voice,US,prepaid,1.42,dropped,TOWER_1619,4G,47.713299,-107.071996
7a7b2e4a-2d93-41b9-a8c6-b4d64b3e5b82,5367078887176,7698255590770,2026-03-12T04:20:47,2026-03-12T04:21:40,53,voice,IN,postpaid,0.114,dropped,TOWER_2319,4G,23.642688,85.598951
091ebdc8-ba2f-4ac1-a75b-d9537bd17cc3,3447907336019,1608392470016,2026-03-12T15:33:38,2026-03-12T15:37:14,216,data,BR,prepaid,0.24,dropped,TOWER_1186,4G,-28.993213,-42.527588
22e5fac0-9d83-4624-a981-2833bb4da1a1,0963708085737,4968511701740,2026-03-12T00:38:27,2026-03-12T00:55:51,1044,sms,US,postpaid,4.618,failed,TOWER_7853,4G,45.250613,-111.85848
1920d120-9809-44bc-a95a-b31e5b9a4891,5149510680241,8469269018839,2026-03-12T08:36:37,2026-03-12T09:02:14,1537,sms,DE,prepaid,5.361,completed,TOWER_7751,4G,53.215358,9.830483
e33c2839-d87c-447d-8a01-b8efdaf73d3f,3608696578956,5314517952045,2026-03-11T19:52:49,2026-03-11T19:56:04,195,data,NG,prepaid,0.308,failed,TOWER_8240,4G,7.067689,9.87169
6777186f-eb67-4848-a3bc-5e8b15f0283b,9554736228755,5956933061982,2026-03-13T03:53:57,2026-03-13T04:05:37,700,data,UK,prepaid,2.883,completed,TOWER_8174,5G,58.862599,0.729587
e1ef5344-f00f-4601-9aff-e48d5b4edd6b,4721307125902,2392126548167,2026-03-13T08:35:43,2026-03-13T08:42:20,397,sms,NG,prepaid,1.183,dropped,TOWER_2858,3G,7.165458,6.669811
85fd94b5-0eac-4e38-94c2-45e4549f76a8,5337325246027,4515425461859,2026-03-13T17:59:31,2026-03-13T18:02:16,165,data,NG,prepaid,0.211,completed,TOWER_6469,5G,5.053966,7.914931
314ae406-47c8-4c3e-9dc3-60b84d343055,7863925800704,6951567808907,2026-03-12T11:39:47,2026-03-12T11:44:27,280,sms,UK,prepaid,1.256,completed,TOWER_6524,3G,57.556054,-6.046851
4e706db8-52b8-40af-8fe4-16da395d0820,1885348102435,8846416173604,2026-03-13T10:10:34,2026-03-13T10:14:02,208,sms,US,postpaid,0.363,completed,TOWER_2779,3G,43.355823,-90.108706
f1a24726-ec83-41e8-891a-aacae171dde5,9242731553825,7207068081959,2026-03-13T02:48:10,2026-03-13T02:53:23,313,sms,IN,postpaid,0.541,dropped,TOWER_4007,4G,15.417178,87.480912
cd8ca619-6cc3-4f33-8829-ad76109859d5,4112680504014,4733777846545,2026-03-13T14:32:34,2026-03-13T14:59:26,1612,data,US,postpaid,3.447,failed,TOWER_1892,4G,28.497563,-68.819173
40eb9e7b-8876-4d0f-9621-40d37701908d,5017195063371,8683484801579,2026-03-13T18:31:39,2026-03-13T18:37:05,326,sms,IN,postpaid,0.686,dropped,TOWER_3528,5G,36.814192,72.156544
24ff4024-d2b7-46ea-b70c-606667caa971,1337499355728,1759052585451,2026-03-13T02:42:03,2026-03-13T02:43:34,91,sms,NG,postpaid,0.308,completed,TOWER_1491,5G,13.041717,5.39077
896de76a-bc6f-4bd5-a573-5017cc572c21,4032997275387,2012904217787,2026-03-13T02:48:11,2026-03-13T02:51:44,213,voice,IN,postpaid,0.996,failed,TOWER_4703,4G,36.424637,77.575419
5238dc11-8137-4ded-bf61-7cded0694818,3443202175030,8015056794835,2026-03-13T13:26:20,2026-03-13T13:47:44,1284,data,BR,prepaid,3.982,dropped,TOWER_4900,3G,-3.414894,-72.504364
df4b3571-d055-49ca-99f6-11dd022b67cf,5305035101447,2368325939098,2026-03-12T04:23:57,2026-03-12T04:28:36,279,data,NG,prepaid,1.04,completed,TOWER_2906,4G,7.575588,4.596713
9d13e38b-5e7a-43b5-9578-ecea7b23f0cf,0093480980754,4837587115150,2026-03-13T02:19:06,2026-03-13T02:44:30,1524,data,DE,postpaid,6.684,completed,TOWER_1768,3G,53.068001,6.056517
cf668b5a-4b0f-4843-8a24-b20c4464f101,5341457951695,6797896138334,2026-03-13T10:03:07,2026-03-13T10:17:42,875,voice,BR,prepaid,1.479,failed,TOWER_6801,3G,-3.849009,-57.357207
f0107315-b465-4455-aceb-916bf84ac653,3683976050891,3255944663521,2026-03-13T05:35:23,2026-03-13T05:43:30,487,voice,US,prepaid,1.341,dropped,TOWER_2967,5G,38.106815,-122.465342
56fdd5f5-597a-4a13-89a7-fbe35adf8626,2906659986169,8532157828436,2026-03-12T07:30:51,2026-03-12T07:51:36,1245,sms,UK,postpaid,1.33,completed,TOWER_2314,4G,53.179474,-7.198644
4a822200-3852-4c6e-b664-2e8a4b18d2d4,7513429296009,3765084927132,2026-03-12T22:40:51,2026-03-12T23:07:28,1597,data,US,prepaid,3.339,failed,TOWER_8686,4G,47.412412,-87.886507
6096a3dd-2156-492d-b68b-72e0ff3ee707,7234786606265,5200971456431,2026-03-13T16:59:42,2026-03-13T17:15:12,930,voice,UK,prepaid,3.42,dropped,TOWER_5887,3G,50.115801,-2.368237
65a4dbea-b10b-4600-aa43-c77c3e47398d,3395133779298,2077794203605,2026-03-12T13:26:11,2026-03-12T13:39:31,800,sms,DE,prepaid,2.617,completed,TOWER_3982,3G,51.736424,10.836227
81979fd6-a0b1-414c-9c5e-5d944466740b,5601059711372,3503539535533,2026-03-12T04:06:37,2026-03-12T04:28:00,1283,sms,UK,prepaid,4.722,failed,TOWER_7923,5G,58.464277,-6.476873
2fd00b2d-5f3b-450b-a814-56e2ea72872c,0793856828418,7567247953512,2026-03-11T22:26:44,2026-03-11T22:27:53,69,sms,UK,postpaid,0.266,completed,TOWER_5880,5G,54.727774,0.068082
c4aef2f2-b649-412e-8e7f-39c644d73ca3,3072808532679,1562600411225,2026-03-13T17:25:19,2026-03-13T17:29:38,259,sms,BR,prepaid,0.324,dropped,TOWER_5098,5G,-16.085901,-73.603693
c0fe51ed-8019-4db5-abc5-646bf2198775,0693202039277,9168469097618,2026-03-12T19:37:19,2026-03-12T19:56:02,1123,data,IN,prepaid,2.896,failed,TOWER_2137,5G,19.849317,78.310998
5b6029b2-4552-460f-b773-c903a6575f01,6068627357557,0366678358295,2026-03-13T07:06:37,2026-03-13T07:28:04,1287,sms,DE,postpaid,3.984,completed,TOWER_7321,3G,51.048396,10.868671
e6525458-7af3-4ce2-9003-cf6be721531c,2172977701693,0523166642667,2026-03-12T04:11:22,2026-03-12T04:16:48,326,voice,US,prepaid,0.679,failed,TOWER_5432,4G,34.889379,-119.641911
89d33b7c-40aa-4f0b-bc13-2a80d83f99ae,2287783080225,1316591698373,2026-03-11T22:14:14,2026-03-11T22:37:22,1388,sms,BR,postpaid,5.715,failed,TOWER_2560,4G,-11.585044,-52.368967
db4a69e2-71c1-4d87-bd32-3b50b98d2255,2681556979115,1689536777536,2026-03-12T19:55:44,2026-03-12T20:20:32,1488,data,BR,prepaid,2.404,failed,TOWER_5285,5G,-8.277711,-48.157894
eda151e6-357f-47b8-8324-0f433483087e,3024112698580,3503332611106,2026-03-12T06:58:31,2026-03-12T07:27:11,1720,data,NG,prepaid,7.287,failed,TOWER_9200,3G,4.331867,11.675132
d4e28f21-b83f-45e3-a528-f9d185593683,6776470593429,9112073845953,2026-03-11T22:49:19,2026-03-11T23:11:39,1340,voice,NG,postpaid,2.297,failed,TOWER_1680,4G,5.156484,4.86779
6095337b-d7ce-4a71-b9a9-3cca0a6ab8e6,0878691701470,2143422167352,2026-03-13T05:22:40,2026-03-13T05:45:18,1358,sms,US,prepaid,4.127,completed,TOWER_2532,3G,38.994993,-111.075325
b7df90d9-b244-43f9-97f4-5cc4d9e14b64,1708243673847,1502842690979,2026-03-12T10:45:14,2026-03-12T10:58:06,772,sms,UK,prepaid,3.267,dropped,TOWER_5037,3G,50.660371,1.35938
89ff8d88-fb20-40ec-91f6-0afabf259a8b,9358440481893,7962668517941,2026-03-13T13:57:18,2026-03-13T14:07:21,603,data,UK,postpaid,1.848,dropped,TOWER_7516,5G,57.27036,1.489418
eca2bca0-f823-4401-9db6-97b718c0f411,1836250894425,4197883255992,2026-03-13T17:12:50,2026-03-13T17:36:35,1425,voice,NG,prepaid,6.237,failed,TOWER_6308,5G,6.013172,11.859771
4f1eece4-9465-490f-90a7-fdad7dd411e5,2058544779258,2646946518424,2026-03-11T19:52:02,2026-03-11T20:05:24,802,data,US,prepaid,3.016,completed,TOWER_1146,4G,45.284961,-107.263415
c5c12e84-6686-4eed-8a55-739a7eff3c15,2814150925709,7887396671090,2026-03-12T23:44:51,2026-03-12T23:59:09,858,data,BR,postpaid,1.983,dropped,TOWER_6545,3G,-28.480715,-40.664371
1e108a29-238e-496e-ab61-3b489c943811,8471042594949,5135344641684,2026-03-13T11:34:22,2026-03-13T12:01:04,1602,voice,BR,postpaid,1.624,dropped,TOWER_8794,3G,-11.777905,-47.749886
1c3eb13c-5049-4c9c-bc7b-d978d9c31a4b,6741783694766,3945338105938,2026-03-13T09:16:48,2026-03-13T09:42:52,1564,data,NG,prepaid,1.985,dropped,TOWER_1056,5G,7.392689,7.877176
633c9b0c-992a-4fb7-b519-197032c60d71,2518671582083,8746789195524,2026-03-13T15:30:18,2026-03-13T15:44:09,831,data,IN,prepaid,3.991,completed,TOWER_1335,3G,23.049956,74.828332
449e4b6d-e80e-4e5d-a406-59b41d3b7451,4521846994564,3022580664044,2026-03-12T09:13:44,2026-03-12T09:29:08,924,voice,UK,prepaid,1.906,dropped,TOWER_2024,4G,53.560063,-6.601963
3058e702-19bb-4a52-aa37-a0633035b8e2,1556503393856,6412600742814,2026-03-11T23:47:45,2026-03-12T00:12:23,1478,data,US,prepaid,3.658,dropped,TOWER_4589,5G,45.483933,-71.253796
69310a05-c097-4dc2-a7d3-d9941b15296f,0480929801256,7851432988865,2026-03-13T06:35:28,2026-03-13T06:42:02,394,data,IN,prepaid,1.793,dropped,TOWER_2621,3G,26.114137,92.798131
e1d2c5a5-ece8-45a5-992c-92706537b4df,2115703232412,0494382580408,2026-03-12T10:54:19,2026-03-12T11:00:45,386,voice,US,postpaid,1.412,completed,TOWER_6356,4G,26.050259,-88.236117
3cc7f34c-1c4d-420b-ac6c-34fa103d011c,7963638409855,8460094779879,2026-03-13T11:48:39,2026-03-13T12:08:47,1208,sms,DE,postpaid,3.401,completed,TOWER_5554,3G,53.806469,11.476526
4f7d62d3-3531-43c3-bed0-ad681f465e70,3650036146673,3048146683512,2026-03-12T12:27:25,2026-03-12T12:41:32,847,voice,BR,postpaid,3.768,dropped,TOWER_7973,4G,-23.867323,-73.713596
65d0f249-a442-4e87-8ade-2c185d737601,0567047736369,9005959608258,2026-03-12T18:03:39,2026-03-12T18:19:10,931,sms,NG,postpaid,4.419,failed,TOWER_8620,4G,13.383581,10.935084
2dd254af-c044-42d2-8259-9db0e9e85169,0977596016064,1257424247611,2026-03-12T14:32:50,2026-03-12T14:37:52,302,sms,BR,prepaid,0.921,failed,TOWER_9737,4G,2.370635,-64.569574
ca98f45b-0b39-44dd-8f9b-148ec9fbb963,2448625608101,6288139366849,2026-03-11T20:03:25,2026-03-11T20:06:04,159,voice,UK,postpaid,0.719,failed,TOWER_5645,5G,52.208394,-0.101762
578df4be-e8a7-42e6-84bb-0896b86fbe41,1735146758145,5537306087302,2026-03-13T15:54:11,2026-03-13T16:04:58,647,data,US,prepaid,2.575,failed,TOWER_5922,5G,37.715481,-94.859108
57e734e1-c715-4da1-abb1-c1b79fedf024,6034188552161,9457596078169,2026-03-12T15:42:39,2026-03-12T16:00:14,1055,voice,BR,postpaid,2.69,completed,TOWER_9685,5G,-11.614334,-39.861424
0efde5ba-bb44-4eda-b710-bc0220465566,2041563031908,5692654305759,2026-03-12T03:32:55,2026-03-12T03:54:32,1297,sms,NG,prepaid,5.68,dropped,TOWER_6543,4G,9.481444,12.957741
8afd32a0-54bf-42a9-a8e6-ccad3cb2778a,8790427444291,0183584479927,2026-03-13T02:19:41,2026-03-13T02:48:18,1717,data,BR,prepaid,1.847,dropped,TOWER_8860,4G,-20.448795,-58.854621
736a7417-1f38-4f11-b62a-8ea2db19818d,7085123011245,1621839106188,2026-03-11T23:26:51,2026-03-11T23:35:28,517,voice,US,prepaid,1.898,completed,TOWER_8313,5G,37.114093,-80.853306
3fae64ba-c978-44d3-9241-46df0170ac5c,6631715593472,0834831381007,2026-03-12T02:47:23,2026-03-12T02:50:14,171,data,US,postpaid,0.351,completed,TOWER_1792,4G,48.416849,-88.102556
0a43347f-dbc6-49cd-9fbf-9be8743d75c6,2547446223065,3758396101405,2026-03-13T16:27:03,2026-03-13T16:55:47,1724,data,BR,prepaid,8.252,completed,TOWER_8865,4G,1.581352,-54.586792
e27acdf5-6b5a-47de-a667-8a19ef57fa19,4796994343394,9442670940458,2026-03-13T17:31:47,2026-03-13T17:35:32,225,voice,NG,prepaid,1.068,dropped,TOWER_7114,5G,12.344766,4.57849
99a45213-021e-4f14-a2f0-19b7a9a6edd9,5794937880283,0944730589949,2026-03-12T05:11:28,2026-03-12T05:19:38,490,sms,UK,postpaid,2.287,dropped,TOWER_3374,3G,50.40469,-3.580641
e605372e-da02-4020-b99f-56eec99e44b0,3688130352970,1615416986589,2026-03-12T03:27:29,2026-03-12T03:30:39,190,sms,NG,prepaid,0.572,failed,TOWER_1852,4G,5.365476,12.238161
6265c1a2-c3df-4009-9f38-54abcbd35186,2124185443075,1485625237221,2026-03-13T15:05:55,2026-03-13T15:09:32,217,data,BR,postpaid,0.435,failed,TOWER_6091,5G,-13.848178,-60.776036
ede791ff-e1de-4b20-aaec-5f139e1a162c,0897310669809,9467772107378,2026-03-11T20:39:05,2026-03-11T20:49:03,598,voice,NG,prepaid,0.975,completed,TOWER_4270,3G,8.586292,4.942399
747f6ed8-f33d-4676-bbb9-1fd7ff2868d5,7730119491875,6101168521552,2026-03-13T07:40:10,2026-03-13T08:06:39,1589,data,UK,prepaid,3.085,completed,TOWER_6904,4G,55.500994,-0.343613
4b20e189-6c83-4d70-ae9c-ca086cc8f2bf,1414996089432,5053038911194,2026-03-12T16:15:47,2026-03-12T16:29:32,825,voice,DE,prepaid,3.602,failed,TOWER_1171,4G,47.676675,8.829568
dbb7ab6e-7253-46ec-9b74-3581cb220544,9424041309791,2844332185935,2026-03-12T06:17:15,2026-03-12T06:36:00,1125,voice,DE,prepaid,1.85,completed,TOWER_7655,4G,51.367896,14.539197
38a314de-4bdd-48f4-9954-2d55a65a522f,1479197658277,2326539545501,2026-03-11T23:00:27,2026-03-11T23:15:05,878,data,US,postpaid,3.361,failed,TOWER_8458,3G,32.292468,-117.107183
1aa58dea-5458-4da9-a85b-767c8347f642,7670842137813,2847723079526,2026-03-12T13:38:24,2026-03-12T13:40:56,152,data,UK,postpaid,0.366,failed,TOWER_5234,4G,55.097528,-1.493588
d92b3244-0ff1-4152-9f04-e18b8a0d3b38,7012010392929,7699030400751,2026-03-13T04:06:59,2026-03-13T04:23:14,975,voice,UK,postpaid,1.09,completed,TOWER_1080,3G,56.085924,-3.108414
